source_id,ra,dec,parallax
4077274787032000000,276.3804532790031,-24.424313279297216,0.07244396092240382
2945390199666000000,101.63659197177552,-19.06829535027028,0.8198734327639838
500497559822000000,70.14758809409712,71.60952286067975,0.5402009059437137
5858105941756000000,193.85414889266085,-67.2315147705384,1.8850584332575897
5858009871928000000,199.36201466835564,-65.66403022777129,0.4334806902244831
2942833182298000000,92.34100068183959,-18.526615579579143,0.36339442380670545
5970020007648000000,252.6757364738624,-39.61949282667135,2.5230472214179445
4077229084350000000,276.73996003300056,-24.515605834594517,1.507805956242062
2945425487120000000,100.95007038428585,-19.063790007661126,0.4308639829796844
5858011211956000000,199.53902691288954,-65.64594369500908,0.44788004070204485
498264932744000000,84.66030030726562,71.55440637202608,0.47670081794253844
500573765428000000,70.1514272943747,71.83869226438522,0.7687242284209184
5858012517664000000,199.41274382250194,-65.59829198728369,0.44368297787704075
6737299972142000000,281.5752513885947,-30.70808242022394,1.789029788191368
500617986408000000,72.75052595185238,72.04318065500478,2.0000307706095337
6738948754242000000,291.28478684181033,-38.251441265908845,0.32319787328074795
5970123705308000000,254.97540118690233,-39.579472383797494,1.8571130714611608
6737353538990000000,281.27839370993837,-30.51020174789655,0.24729250588553983
2945459915580000000,101.26125368183817,-18.807413549152937,0.3576694614019384
5858038180036000000,201.3482933742146,-65.22416020308553,0.4564311733119088
6738088695630000000,293.9045449222931,-38.694070336497745,0.5367878881768513
6738972088798000000,291.5003449289094,-38.09103253798171,2.2957636258295433
497318012712000000,72.83888194748405,70.85353806765245,0.5532821739396387
5857988087840000000,199.42088182926167,-65.98366183105402,0.716670399154034
4077262997270000000,275.93540883567147,-24.54676097386165,0.21113777703197217
496453551758000000,73.85793805776608,69.94241213939496,0.27047985305809447
6737303923508000000,281.44009409659697,-30.634110798446923,0.09813305178951469
5857988431440000000,199.40727873149265,-65.95549309306827,1.1064715113222352
2945479500628000000,101.1636925921898,-18.5934708178451,1.3184921094172064
2944245612358000000,94.37657373268198,-17.778673072401844,0.6557613343255513
4077278566604000000,276.2632928222544,-24.387479525852903,1.1734790346716446
5970066565098000000,253.32146999950854,-38.89884232172464,0.1334297865765683
496493065458000000,75.07126217193934,70.40300904712937,0.78196635556375
6738996754796000000,291.42082969931255,-37.773863464280474,0.4613238842039916
5970067424090000000,253.0081430404358,-39.159510302541946,0.5182377732194998
5857990419976000000,199.61942308268468,-65.8987895619512,0.33064940110340596
500784223120000000,69.91487884615165,72.19714943678918,0.295523607052342
6737361888416000000,281.5468626515157,-30.3294111627337,0.2186838284632755
4077249562618000000,276.1105968903316,-24.616075546713017,0.07773489816863968
5238900949024000000,160.31282851450482,-67.29229438197461,0.06071243220852553
498608014730000000,85.34475450323171,72.67757931174042,0.9155450605168269
2943083806526000000,92.95933635061594,-17.20359944179224,0.015152525107074502
2945004408526000000,95.98266614746694,-15.884037055576087,1.4348848609031546
2945530765356000000,102.37076173054089,-18.458190756725187,0.844632818311218
497454420872000000,69.57924465028803,70.77717430160354,0.6388308589916771
2944338830330000000,94.16930641270011,-17.441390455190273,1.8391622817803364
2945012212486000000,96.11403928511324,-15.822053709697846,0.14683486900185916
498643920656000000,87.66572838127236,72.67595372668355,0.610713926482922
6737314403234000000,281.58478325190646,-30.403162002518336,0.8502134184587075
5239113468318000000,158.93897444838802,-66.84951823144536,1.7020629015523732
5238794197636000000,164.72587953634695,-65.21106349766052,0.9439681358712405
499960822052000000,65.61649546521578,70.30685958297101,0.18621863563174834
5858120441534000000,193.93149714546314,-67.08537389336433,0.20590391396890562
4077265956576000000,276.0479068817146,-24.414897941256502,0.02928543130584771
2944372331076000000,94.97049999587539,-17.443599524779756,1.1353759874695908
5858044369122000000,200.2065980727475,-65.36713586439674,0.3325574118213462
6737690882874000000,291.65524429337677,-40.561638451867886,0.5878024950466413
4077281929670000000,276.55540856641807,-24.332508558448932,0.7657593920604828
6737704764210000000,292.2707814615672,-40.41726146298273,0.667770877243983
6738248674572000000,292.9914738147332,-39.12888188565065,0.3079920037985679
6737369580664000000,281.0665481011509,-30.374094417388683,0.2559482965399441
6738249464846000000,293.11984520858437,-39.11479513092064,0.547079750639313
5858021313758000000,199.94541004083138,-65.39748301113939,5.069177146838472
498811149504000000,78.09559617795985,71.40452302319459,0.14203018918544374
2945079587632000000,94.91229394348919,-16.13784955208387,0.08174451940217936
500962339706000000,71.36220531386043,73.02702779998991,1.249522926320131
5857996025000000000,199.92642917047243,-65.82625235648803,0.1265212816052368
4077252178316000000,276.0768791139987,-24.553036499204996,0.44501833116027517
2943830855962000000,97.59436222180962,-17.20824579203089,0.018962363234323255
496694005506000000,68.73992590893522,69.2119436861553,0.19841171805491103
2945107904356000000,95.28772229070078,-16.001969725619215,0.37794041880239293
5857997124456000000,199.88575737575692,-65.77949090811869,0.45711469021640705
5857997261898000000,199.97836570357782,-65.75013683607041,3.4727404867990446
501029620372000000,62.710097068627576,71.14601346184031,0.9174268431517296
5858023306594000000,200.52994172718843,-65.607094762274,0.10932048765531854
2944478738888000000,94.9838904119869,-16.76511845622268,0.04178490565642441
2943878336818000000,97.36437326333152,-17.16736965372464,0.47787122997657944
500114032126000000,66.48154178465111,70.69005726908172,0.27115378575537863
6737772551678000000,291.7842605894894,-40.154386882523895,1.1648180641333108
6447823196470000000,298.86829995414394,-57.62206597555108,0.6250817754353982
495928917208000000,69.99647836661337,68.86838238858458,1.505174193364089
5239039045120000000,161.2935366832945,-66.41003247417758,0.779532366152655
5239142296126000000,159.90050677586194,-66.48509900561798,0.5392731876226811
6737793068738000000,291.67258832948676,-39.850151309824916,0.23229892394814236
4077269564350000000,275.91828862528274,-24.40227908815657,0.5596385470206718
4077285232350000000,276.3381301601279,-24.299967843371803,2.490203652377336
6737378484164000000,281.3544532978661,-30.238491575794022,0.9263918284386826
5238812236508000000,164.13578684286102,-64.95741146758196,1.2512066595303795
4077239254812000000,276.0655642505525,-24.776231615788433,0.0695943321963789
5238756161398000000,164.54327312871493,-65.66143418141883,0.5718697724431409
5239147308350000000,159.45839294903965,-66.5187401820074,1.1819418727609665
6738366257892000000,293.13009445093655,-38.13120962841872,0.3203168417345605
5239043821134000000,160.95089176391016,-66.45596069653946,1.395510392164032
5239043954260000000,160.94409280054165,-66.42330922554201,0.09196027823753666
4077270457702000000,275.97685876375266,-24.33356558245405,1.2076763011199574
4077286469346000000,276.4935890780214,-24.234911691207202,0.2078517116035054
4077224102134000000,276.4334071331204,-24.56934501176714,0.9355304138368129
5238951354770000000,160.52982342048293,-66.5730103243704,0.19914792452167712
6450131552412000000,316.2340280309338,-62.98752338834943,1.1860021449009974
6448871649528000000,300.66166917904076,-55.21443653355572,0.8088540330048659
6450194632596000000,317.69079700752144,-62.728428567848816,3.0188814790796155
5239163702244000000,159.32204287308232,-66.12778822911538,0.44507753944870193
5836629967070000000,240.317762972698,-55.085222603445466,0.3392390484074536
6451760783834000000,318.089782275572,-62.193016949404125,1.503473271221161
5238770077092000000,164.22711925928022,-65.57195019563318,0.09487785590477713
4094023746366000000,273.48593874415667,-20.565789254845185,0.1569889174128533
6453121639924000000,319.13075638534286,-59.89445864825719,0.514313439232116
6450324825942000000,313.3345566959639,-64.34574800797698,0.29461521933966645
5836549535240000000,240.24812108185853,-55.38018094139264,0.4939201686459286
6453168918924000000,319.04759295656993,-59.851426208764465,0.015056842513071803
5836526342400000000,240.57779963676788,-55.725530379007715,0.27813945968234804
5836633476050000000,240.3294776591798,-54.909594317187405,0.5160188312043108
5239258535118000000,159.3390956794725,-66.0113182478041,1.0610408147427517
4185395675188000000,288.3429681374046,-14.326403166029934,0.6997733217778817
5836527128384000000,240.760782588822,-55.72182688081385,0.44777357213449603
5239070930970000000,161.69671436662455,-66.08335509519398,0.6572137834552421
5239179473378000000,158.29370576007807,-66.36234603376528,0.7283088968350324
